id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D217,Bioavailable and biodegradable dissolved organic nitrogen in activated sludge and trickling filter wastewater treatment plants /Halis Simsek and others,,2025,From p.282-291,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Bioavailable and biodegradable dissolved organic nitrogen in activated sludge and trickling filter wastewater treatment plants , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D217.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D218,"Fatty acid content and composition of sediments from Siberian eutrophic water bodies: Implications for biodiesel production /Nadezhda N. Sushchik, Anna Yu Kuchkina, Michail I. Gladyshev",,2025,From p.273-281,"Tài liệu cung cấp cái nhìn tổng quan về Fatty acid content and composition of sediments from Siberian eutrophic water bodies: Implications for biodiesel production , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D218.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D219,"Cần cấm thuốc lá điện tử, thuốc lá nung nóng",,2025,Tr.193,"Tài liệu cung cấp cái nhìn tổng quan về Cần cấm thuốc lá điện tử, thuốc lá nung nóng, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D219.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D220,"Buýt Hà Nội với vai trò kết nối, gia tăng giá trị cho Thủ đô",,2025,Tr.191-192,"Tài liệu cung cấp cái nhìn tổng quan về Buýt Hà Nội với vai trò kết nối, gia tăng giá trị cho Thủ đô, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D220.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D221,Loại bỏ thuốc lá mới ra khỏi đời sống xã hội,,2025,Tr.189-190,"Nội dung tài liệu phân tích các vấn đề liên quan đến Loại bỏ thuốc lá mới ra khỏi đời sống xã hội, đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D221.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D222,Cảnh báo ô nhiễm kim loại nặng trong bụi đường giao thông ở Việt Nam,,2025,Tr.187-188,"Tài liệu tập trung nghiên cứu về Cảnh báo ô nhiễm kim loại nặng trong bụi đường giao thông ở Việt Nam, trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D222.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D223,"Kinh nghiệm quản lý, vận hành, khai thác hệ thống đường sắt cao tốc trên thế giới",,2025,Tr.185-186,"Tài liệu tập trung nghiên cứu về Kinh nghiệm quản lý, vận hành, khai thác hệ thống đường sắt cao tốc trên thế giới, trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D223.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D224,An improved infectivity assay combining cell culture with real-time PCR for rapid quantification of human adenoviruses /Roberto A. Rodrıguez and others,,2025,From p.264-272,"Tài liệu cung cấp cái nhìn tổng quan về An improved infectivity assay combining cell culture with real-time PCR for rapid quantification of human adenoviruses , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D224.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D225,Ô tô nhập khẩu thế nào trước “cú hích” giảm phí trước bạ lần 4 cho xe lắp ráp trong nước? /An Nhi,,2025,Tr.184,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Ô tô nhập khẩu thế nào trước “cú hích” giảm phí trước bạ lần 4 cho xe lắp ráp trong nước? , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D225.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D226,"Giải pháp nâng cao hiệu quả dạy và học thực hành, thực tập xây dựng công trình giao thông /Đỗ Văn Thái, Đỗ Thị Thu Phương",,2025,Tr.181-183,"Tài liệu cung cấp cái nhìn tổng quan về Giải pháp nâng cao hiệu quả dạy và học thực hành, thực tập xây dựng công trình giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D226.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D227,Mechanisms of simultaneous hydrogen production and estrogenic activity removal from secondary effluent though solar /Wenlong Zhang and others,,2025,From p.254-263,"Tài liệu cung cấp cái nhìn tổng quan về Mechanisms of simultaneous hydrogen production and estrogenic activity removal from secondary effluent though solar , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D227.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D228,"Nâng cao hiệu quả đầu tư xây dựng các công trình giao thông đường bộ trên địa bàn tỉnh Đồng Nai giai đoạn 2025 – 2030 theo hướng bền vững /Võ Tấn Đức, Trần Quang Phú, Võ Công Hậu",,2025,Tr.177-180,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nâng cao hiệu quả đầu tư xây dựng các công trình giao thông đường bộ trên địa bàn tỉnh Đồng Nai giai đoạn 2025 – 2030 theo hướng bền vững , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D228.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D229,"Định biên nhân sự trong tổ chức – Giải pháp nâng cao chất lượng nguồn nhân lực công chức Thanh tra Bộ Giao thông vận tải /Nguyễn Mạnh Hùng, Cấn Tất Linh",,2025,Tr.173-176,"Tài liệu cung cấp cái nhìn tổng quan về Định biên nhân sự trong tổ chức – Giải pháp nâng cao chất lượng nguồn nhân lực công chức Thanh tra Bộ Giao thông vận tải , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D229.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D230,Pesticide washoff from concrete surfaces: Literature review and a new modeling approach /Yuzhou Luo and others,,2025,From p.244-253,"Tài liệu tập trung nghiên cứu về Pesticide washoff from concrete surfaces: Literature review and a new modeling approach , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D230.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D231,Nghiên cứu triển khai dự án “Xe xanh cùng bạn đến trường” trong đô thị /Đinh Quang Toàn,,2025,Tr.169-172,"Tài liệu tập trung nghiên cứu về Nghiên cứu triển khai dự án “Xe xanh cùng bạn đến trường” trong đô thị , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D231.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D232,"Influences of solid retention time, nitrification and microbial activity on the attenuation of pharmaceuticals and estrogen /Sung Kyu Maeng and others",,2025,From p.232-243,"Tài liệu tập trung nghiên cứu về Influences of solid retention time, nitrification and microbial activity on the attenuation of pharmaceuticals and estrogen , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D232.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D233,"Nghiên cứu xây dựng lộ trình hoạt động quản lý và thu phí sử dụng vỉa hè phục vụ mục đích kinh doanh, hướng tới phát triển kinh tế vỉa hè tại Việt Nam /Vũ Trọng Anh, Đinh Trọng Hùng",,2025,Tr.165-168,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu xây dựng lộ trình hoạt động quản lý và thu phí sử dụng vỉa hè phục vụ mục đích kinh doanh, hướng tới phát triển kinh tế vỉa hè tại Việt Nam , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D233.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D234,"Nghiên cứu giải pháp nâng cao hiệu quả quản lý giao thông hàng hải tại trung tâm VTS: Áp dụng cho khu vực Hải Phòng /Lương Tú Nam, Trương Thị Kim Ngọc",,2025,Tr.161-165,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Nghiên cứu giải pháp nâng cao hiệu quả quản lý giao thông hàng hải tại trung tâm VTS: Áp dụng cho khu vực Hải Phòng , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D234.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D235,Identifying the key factors contributing to the detention of Vietnam vessels due to non-compliance with solas 74 engine room safety requirements /Dinh Gia Huy,,2025,Tr.158-160,"Tài liệu tập trung nghiên cứu về Identifying the key factors contributing to the detention of Vietnam vessels due to non-compliance with solas 74 engine room safety requirements , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D235.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D236,Đánh giá tác động giao thông nhằm chủ động phòng tránh ùn tắc và tai nạn giao thông /Khuất Việt Hùng,,2025,Tr.150-157,"Tài liệu cung cấp cái nhìn tổng quan về Đánh giá tác động giao thông nhằm chủ động phòng tránh ùn tắc và tai nạn giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D236.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D237,"Nghiên cứu bài toán phát hiện và phân loại phương tiện đường biển từ tín hiệu hình ảnh dựa trên phương pháp học sâu hỗ trợ bảo đảm an toàn hàng hải /Lê Quyết Tiến, Lê Hoàng Dương, Trần Văn Tuyển",,2025,Tr.146-149,"Tài liệu tập trung nghiên cứu về Nghiên cứu bài toán phát hiện và phân loại phương tiện đường biển từ tín hiệu hình ảnh dựa trên phương pháp học sâu hỗ trợ bảo đảm an toàn hàng hải , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D237.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D238,"Giải pháp nâng cao hiệu quả quản lý, sử dụng các trang thiết bị hàng hải trên buồng lái tàu biển /Phạm Văn Luân, Quách Thanh Chung, Nguyễn Văn Quảng",,2025,Tr.143-145,"Tài liệu cung cấp cái nhìn tổng quan về Giải pháp nâng cao hiệu quả quản lý, sử dụng các trang thiết bị hàng hải trên buồng lái tàu biển , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D238.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D239,Nghiên cứu lựa chọn mái dốc luồng vào bến cá Cống Họng – Hải Phòng /Trần Long Giang,,2025,Tr.139-142,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu lựa chọn mái dốc luồng vào bến cá Cống Họng – Hải Phòng , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D239.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D240,"Nghiên cứu năng lực ứng dụng trí tuệ nhân tạo của chủ đầu tư trong việc lựa chọn nhà cung cấp trong các dự án chuỗi cung ứng tại Việt Nam /Nguyễn Văn Tiếp, Nguyễn Thanh Bình, Đỗ Tiến Sỹ",,2025,Tr.135-138,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu năng lực ứng dụng trí tuệ nhân tạo của chủ đầu tư trong việc lựa chọn nhà cung cấp trong các dự án chuỗi cung ứng tại Việt Nam , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D240.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D241,"Ứng dụng phương pháp tính toán biểu tượng xác định công thức giải tích của phản lực gối đỡ hệ trục tàu thủy /Cao Đức Thiệp, Lê Đình Dũng, Bùi Thị Hằng",,2025,Tr.131-134,"Tài liệu tập trung nghiên cứu về Ứng dụng phương pháp tính toán biểu tượng xác định công thức giải tích của phản lực gối đỡ hệ trục tàu thủy , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D241.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D242,Nghiên cứu phát triển mô hình động học cho robot dẫn động vi sai /Vũ Xuân Hậu,,2025,Tr.128-130,"Tài liệu tập trung nghiên cứu về Nghiên cứu phát triển mô hình động học cho robot dẫn động vi sai , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D242.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D243,"Developing a labview-based software for vital signals monitoring /Lê Đăng Khanh, Lê Văn Diễm",,2025,Tr.124-127,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Developing a labview-based software for vital signals monitoring , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong xử lý tín hiệu. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D243.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D244,Nghiên cứu tính toán dây neo phao có vật treo bằng phương pháp phần tử hữu hạn /Đào Văn Tuấn,,2025,Tr.120-123,"Tài liệu tập trung nghiên cứu về Nghiên cứu tính toán dây neo phao có vật treo bằng phương pháp phần tử hữu hạn , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D244.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D245,"Ứng dụng UAV trong công tác kiểm tra và phát hiện hư hại của cầu đường bộ /Phạm Trung Minh, Nguyễn Cảnh Toàn",,2025,Tr.117-119,"Tài liệu tập trung nghiên cứu về Ứng dụng UAV trong công tác kiểm tra và phát hiện hư hại của cầu đường bộ , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D245.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D246,Nghiên cứu triển khai các giải pháp đảm bảo an toàn chạy tàu tận dụng lớp bùn loãng tại luồng ra/vào Trung tâm Điện lực Duyên Hải /Mai Bá Lĩnh,,2025,Tr.114-116,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu triển khai các giải pháp đảm bảo an toàn chạy tàu tận dụng lớp bùn loãng tại luồng ra, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D246.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D247,Phân tích lực cắt trong quá trình gia công rãnh vi mô bằng phương pháp phần tử hữu hạn /Trần Ánh Viên,,2025,Tr.110-113,"Tài liệu cung cấp cái nhìn tổng quan về Phân tích lực cắt trong quá trình gia công rãnh vi mô bằng phương pháp phần tử hữu hạn , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D247.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D248,"Nghiên cứu thuật toán và xây dựng chương trình dựng bản vẽ 3D chong chóng tàu thủy /Nguyễn Văn Quyết, Vũ Văn Tuyển",,2025,Tr.107-,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu thuật toán và xây dựng chương trình dựng bản vẽ 3D chong chóng tàu thủy , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D248.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
D249,"Tính toán thiết kế và kiểm bền chi tiết dầm chính cổng trục đẩy tay tải trọng một tấn bằng phương pháp phần tử hữu hạn /Lê Huỳnh Đức, Nguyễn Đình Minh Quân, Nguyễn Ngọc Nhật",,2025,Tr.103-106,"Tài liệu cung cấp cái nhìn tổng quan về Tính toán thiết kế và kiểm bền chi tiết dầm chính cổng trục đẩy tay tải trọng một tấn bằng phương pháp phần tử hữu hạn , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D249.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/pdf.jpg,Article,active
